ID;İlçe Adı;Mahalle;Sokak;İhbar Tipi;Tahmini Zarar;Yangın Cinsi;Yangın Nedeni;Müdahale Eden Amirlik;İhbar Saati;Çıkış Tarihi;Olay Yerine Ulaşım Saati;Yangın Söndürme Saati;Geri Dönüş Saati
2952;DURSUNBEY;CEBECİ;;YUZ_ON_IKI_CAGRI;KISMEN;Ev Yangını;Elektrik Kontağı;Dursunbey Grup Amirliği;28.02.2018 01:02:00;28.02.2018 01:03:00;28.02.2018 01:05:00;28.02.2018 01:15:00;28.02.2018 02:25:00
2951;DURSUNBEY;CEBECİ;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Baca Yangını;Tedbirsizlik;Dursunbey Grup Amirliği;25.01.2018 20:35:00;25.01.2018 20:36:00;25.01.2018 20:42:00;25.01.2018 20:43:00;25.01.2018 21:39:00
2950;DURSUNBEY;CEBECİ;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Dikkatsizlik;Dursunbey Grup Amirliği;11.01.2018 21:14:00;11.01.2018 21:15:00;11.01.2018 21:17:00;11.01.2018 21:22:00;11.01.2018 21:42:00
2949;DURSUNBEY;CEBECİ;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Dikkatsizlik;Dursunbey Grup Amirliği;05.01.2018 18:50:00;05.01.2018 18:51:00;05.01.2018 18:52:00;05.01.2018 19:00:00;05.01.2018 19:03:00
2948;EDREMİT;CAMİVASAT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Kasıt;Edremit Grup Amirliği;16.01.2020 15:12:00;16.01.2020 15:13:00;16.01.2020 15:16:00;16.01.2020 16:00:00;16.01.2020 16:05:00
2947;EDREMİT;CAMİVASAT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ev Yangını;Dikkatsizlik;Edremit Grup Amirliği;09.01.2020 19:15:00;09.01.2020 19:16:00;09.01.2020 19:18:00;09.01.2020 19:37:00;09.01.2020 19:40:00
2946;EDREMİT;CAMİVASAT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ev Yangını;İhmal;Edremit Grup Amirliği;01.12.2019 16:59:00;01.12.2019 17:00:00;01.12.2019 17:02:00;01.12.2019 17:27:00;01.12.2019 17:30:00
2945;EDREMİT;CAMİVASAT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;İşyeri Yangını;Tedbirsizlik;Edremit Grup Amirliği;13.11.2019 22:49:00;13.11.2019 22:50:00;13.11.2019 22:52:00;13.11.2019 23:27:00;13.11.2019 23:30:00
2944;EDREMİT;CAMİVASAT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Kasıt;Edremit Grup Amirliği;02.08.2019 13:05:00;02.08.2019 13:06:00;02.08.2019 13:08:00;02.08.2019 13:42:00;02.08.2019 13:45:00
2943;EDREMİT;CAMİVASAT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Baca Yangını;İhmal;Edremit Grup Amirliği;03.07.2019 10:32:00;03.07.2019 10:33:00;03.07.2019 10:35:00;03.07.2019 11:12:00;03.07.2019 11:15:00
2942;EDREMİT;CAMİVASAT;;YUZ_ON_IKI_CAGRI;KISMEN;Ev Yangını;İhmal;Edremit Grup Amirliği;12.04.2019 12:33:00;12.04.2019 12:34:00;12.04.2019 12:37:00;12.04.2019 13:08:00;12.04.2019 13:12:00
2941;EDREMİT;CAMİVASAT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ev Yangını;Sigara;Edremit Grup Amirliği;30.03.2019 20:34:00;30.03.2019 20:35:00;30.03.2019 20:38:00;30.03.2019 21:01:00;30.03.2019 21:05:00
2940;EDREMİT;CAMİVASAT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Baca Yangını;İhmal;Edremit Grup Amirliği;16.03.2019 07:19:00;16.03.2019 07:20:00;16.03.2019 07:23:00;16.03.2019 07:42:00;16.03.2019 07:46:00
2939;EDREMİT;CAMİVASAT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;İşyeri Yangını;Elektrik Kontağı;Edremit Grup Amirliği;18.12.2018 15:07:00;18.12.2018 15:08:00;18.12.2018 15:15:00;18.12.2018 16:02:00;18.12.2018 16:10:00
2938;EDREMİT;CAMİVASAT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Baca Yangını;İhmal;Edremit Grup Amirliği;26.11.2018 20:37:00;26.11.2018 20:38:00;26.11.2018 20:45:00;26.11.2018 21:47:00;26.11.2018 21:55:00
2937;EDREMİT;CAMİVASAT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Araç Yangını;Elektrik Kontağı;Edremit Grup Amirliği;23.11.2018 22:22:00;23.11.2018 22:23:00;23.11.2018 22:29:00;23.11.2018 22:38:00;23.11.2018 22:45:00
2936;EDREMİT;CAMİVASAT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ev Yangını;Kasıt;Edremit Grup Amirliği;22.11.2018 00:11:00;22.11.2018 00:12:00;22.11.2018 00:18:00;22.11.2018 00:43:00;22.11.2018 00:50:00
2935;EDREMİT;CAMİVASAT;;YUZ_ON_IKI_CAGRI;KISMEN;Araç Yangını;Kasıt;Edremit Grup Amirliği;14.11.2018 13:41:00;14.11.2018 13:42:00;14.11.2018 13:48:00;14.11.2018 14:09:00;14.11.2018 14:16:00
2934;EDREMİT;CAMİVASAT;;YUZ_ON_IKI_CAGRI;KISMEN;Araç Yangını;Elektrik Kontağı;Edremit Grup Amirliği;06.11.2018 17:36:00;06.11.2018 17:37:00;06.11.2018 17:44:00;06.11.2018 18:07:00;06.11.2018 18:15:00
2933;EDREMİT;CAMİVASAT;;YUZ_ON_IKI_CAGRI;KISMEN;İşyeri Yangını;Elektrik Kontağı;Edremit Grup Amirliği;05.11.2018 23:07:00;05.11.2018 23:08:00;05.11.2018 23:15:00;05.11.2018 23:51:00;05.11.2018 23:59:00
2932;EDREMİT;CAMİVASAT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Dikkatsizlik;Edremit Grup Amirliği;19.09.2018 18:59:00;19.09.2018 19:00:00;19.09.2018 19:05:00;19.09.2018 19:34:00;19.09.2018 19:40:00
2931;EDREMİT;CAMİVASAT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Kasıt;Edremit Grup Amirliği;31.08.2018 07:31:00;31.08.2018 07:32:00;31.08.2018 07:35:00;31.08.2018 07:44:00;31.08.2018 07:50:00
2930;EDREMİT;CAMİVASAT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çatı Yangını;Dikkatsizlik;Edremit Grup Amirliği;03.08.2018 20:58:00;03.08.2018 20:59:00;03.08.2018 21:05:00;03.08.2018 21:31:00;03.08.2018 21:38:00
2929;EDREMİT;CAMİVASAT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Baca Yangını;İhmal;Edremit Grup Amirliği;26.03.2018 22:59:00;26.03.2018 23:00:00;26.03.2018 23:04:00;26.03.2018 23:30:00;26.03.2018 23:35:00
2928;EDREMİT;CAMİVASAT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Elektrik Yangını (Mesken);Elektrik Kontağı;Edremit Grup Amirliği;16.03.2018 09:54:00;16.03.2018 09:55:00;16.03.2018 09:58:00;16.03.2018 10:03:00;16.03.2018 10:07:00
2927;SINDIRGI;CAMİKEBİR;;YUZ_ON_IKI_CAGRI;KISMEN;Ev Yangını;Elektrik Kontağı;Sındırgı Grup Amirliği;26.12.2019 12:33:00;26.12.2019 12:34:00;26.12.2019 12:38:00;26.12.2019 13:20:00;26.12.2019 13:30:00
2926;SINDIRGI;CAMİKEBİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Diğer Yangınlar;Dikkatsizlik;Sındırgı Grup Amirliği;28.11.2019 19:09:00;28.11.2019 19:10:00;28.11.2019 19:15:00;28.11.2019 19:30:00;28.11.2019 19:38:00
2925;SINDIRGI;CAMİKEBİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Baca Yangını;Dikkatsizlik;Sındırgı Grup Amirliği;19.11.2019 20:04:00;19.11.2019 20:05:00;19.11.2019 20:10:00;19.11.2019 20:30:00;19.11.2019 20:38:00
2924;SINDIRGI;CAMİKEBİR;;KONTROL;BASLANGIC_HALINDE;Asılsız İhbar;Asılsız İhbar;Sındırgı Grup Amirliği;10.11.2019 19:00:00;10.11.2019 19:01:00;10.11.2019 19:07:00;10.11.2019 19:17:00;10.11.2019 19:25:00
2923;SINDIRGI;CAMİKEBİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Anız Yangını;Dikkatsizlik;Sındırgı Grup Amirliği;30.10.2019 16:15:00;30.10.2019 16:16:00;30.10.2019 16:20:00;30.10.2019 16:30:00;30.10.2019 16:40:00
2922;SINDIRGI;CAMİKEBİR;;YUZ_ON_IKI_CAGRI;KISMEN;Dam Yangını;Elektrik Kontağı;Sındırgı Grup Amirliği;30.10.2019 06:26:00;30.10.2019 06:27:00;30.10.2019 06:31:00;30.10.2019 06:47:00;30.10.2019 06:54:00
2921;SINDIRGI;CAMİKEBİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Dikkatsizlik;Sındırgı Grup Amirliği;03.10.2019 15:54:00;03.10.2019 15:55:00;03.10.2019 16:00:00;03.10.2019 16:15:00;03.10.2019 16:22:00
2920;SINDIRGI;CAMİKEBİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Diğer Yangınlar;Dikkatsizlik;Sındırgı Grup Amirliği;14.09.2019 18:36:00;14.09.2019 18:37:00;14.09.2019 18:43:00;14.09.2019 19:00:00;14.09.2019 19:10:00
2919;SINDIRGI;CAMİKEBİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Anız Yangını;Sigara;Sındırgı Grup Amirliği;25.08.2019 12:13:00;25.08.2019 12:14:00;25.08.2019 12:18:00;25.08.2019 12:30:00;25.08.2019 12:35:00
2918;SINDIRGI;CAMİKEBİR;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Sigara;Sındırgı Grup Amirliği;02.07.2019 17:00:00;02.07.2019 17:01:00;02.07.2019 17:03:00;02.07.2019 17:25:00;02.07.2019 17:30:00
2917;SINDIRGI;CAMİKEBİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Tedbirsizlik;Sındırgı Grup Amirliği;27.06.2019 16:19:00;27.06.2019 16:20:00;27.06.2019 16:25:00;27.06.2019 16:40:00;27.06.2019 16:45:00
2916;SINDIRGI;CAMİKEBİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;İşyeri Yangını;Dikkatsizlik;Sındırgı Grup Amirliği;28.02.2019 10:12:00;28.02.2019 10:12:00;28.02.2019 10:16:00;28.02.2019 10:30:00;28.02.2019 10:35:00
2915;SINDIRGI;CAMİKEBİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ev Yangını;Tedbirsizlik;Sındırgı Grup Amirliği;03.02.2019 15:08:00;03.02.2019 15:09:00;03.02.2019 15:12:00;03.02.2019 16:10:00;03.02.2019 16:15:00
2914;SINDIRGI;CAMİKEBİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Baca Yangını;Tedbirsizlik;Sındırgı Grup Amirliği;23.01.2019 08:01:00;23.01.2019 08:02:00;23.01.2019 08:06:00;23.01.2019 08:30:00;23.01.2019 08:35:00
2913;SINDIRGI;CAMİKEBİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Baca Yangını;Tedbirsizlik;Sındırgı Grup Amirliği;18.01.2019 16:01:00;18.01.2019 16:02:00;18.01.2019 16:07:00;18.01.2019 16:35:00;18.01.2019 16:42:00
2912;SINDIRGI;CAMİKEBİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Baca Yangını;Tedbirsizlik;Sındırgı Grup Amirliği;11.01.2019 19:39:00;11.01.2019 19:40:00;11.01.2019 19:44:00;11.01.2019 20:15:00;11.01.2019 20:20:00
2911;SINDIRGI;CAMİKEBİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ev Yangını;Elektrik Kontağı;Sındırgı Grup Amirliği;04.06.2018 16:56:00;04.06.2018 16:57:00;04.06.2018 17:02:00;04.06.2018 18:10:00;04.06.2018 18:16:00
2910;SINDIRGI;CAMİKEBİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Tedbirsizlik;Sındırgı Grup Amirliği;02.06.2018 20:23:00;02.06.2018 20:24:00;02.06.2018 20:29:00;02.06.2018 20:40:00;02.06.2018 20:46:00
2909;HAVRAN;CAMİİKEBİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Yangın Zannı;Yangın Zannı;Havran Grup Amirliği;19.12.2019 18:35:00;19.12.2019 18:36:00;19.12.2019 18:40:00;19.12.2019 18:46:00;19.12.2019 18:50:00
2908;HAVRAN;CAMİİKEBİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ev Yangını;Dikkatsizlik;Havran Grup Amirliği;15.12.2019 05:10:00;15.12.2019 05:12:00;15.12.2019 05:17:00;15.12.2019 05:30:00;15.12.2019 06:30:00
2907;HAVRAN;CAMİİKEBİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Dikkatsizlik;Havran Grup Amirliği;03.12.2019 19:35:00;03.12.2019 19:36:00;03.12.2019 19:40:00;03.12.2019 19:50:00;03.12.2019 19:54:00
2906;HAVRAN;CAMİİKEBİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Sigara;Havran Grup Amirliği;31.08.2019 20:53:00;31.08.2019 20:54:00;31.08.2019 20:59:00;31.08.2019 21:00:00;31.08.2019 21:04:00
2905;HAVRAN;CAMİİKEBİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Dikkatsizlik;Havran Grup Amirliği;30.07.2019 23:38:00;30.07.2019 23:39:00;30.07.2019 23:41:00;30.07.2019 23:45:00;30.07.2019 23:48:00
2904;HAVRAN;CAMİİKEBİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Tedbir Amaçlı;Tedbirsizlik;Havran Grup Amirliği;03.04.2019 10:25:00;03.04.2019 10:27:00;03.04.2019 10:32:00;03.04.2019 10:45:00;03.04.2019 10:50:00
2903;HAVRAN;CAMİİKEBİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Dikkatsizlik;Havran Grup Amirliği;31.03.2019 22:28:00;31.03.2019 22:30:00;31.03.2019 22:35:00;31.03.2019 22:45:00;31.03.2019 22:50:00
2902;HAVRAN;CAMİİKEBİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Baca Yangını;Tedbirsizlik;Havran Grup Amirliği;23.02.2019 21:19:00;23.02.2019 21:20:00;23.02.2019 21:25:00;23.02.2019 21:37:00;23.02.2019 21:42:00
2901;HAVRAN;CAMİİKEBİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Baca Yangını;İhmal;Havran Grup Amirliği;08.12.2018 20:51:00;08.12.2018 20:53:00;08.12.2018 20:57:00;08.12.2018 21:34:00;08.12.2018 21:40:00
2900;HAVRAN;CAMİİKEBİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Tespit Edilemedi;Havran Grup Amirliği;05.06.2018 06:26:00;05.06.2018 06:20:00;05.06.2018 06:27:00;05.06.2018 06:37:00;05.06.2018 06:41:00
2899;HAVRAN;CAMİİKEBİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;İhmal;Havran Grup Amirliği;19.02.2018 19:30:00;19.02.2018 19:32:00;19.02.2018 19:36:00;19.02.2018 19:38:00;19.02.2018 19:42:00
2898;HAVRAN;CAMİİKEBİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Dikkatsizlik;Havran Grup Amirliği;18.02.2018 21:46:00;18.02.2018 21:48:00;18.02.2018 21:51:00;18.02.2018 22:00:00;18.02.2018 22:04:00
2897;KEPSUT;CAMİİCEDİT;;YUZ_ON_IKI_CAGRI;TAMAMEN;Saman Yangını;Tedbirsizlik;Kepsut Grup Amirliği;07.09.2019 17:48:00;07.09.2019 17:49:00;07.09.2019 17:52:00;08.09.2019 01:25:00;08.09.2019 01:30:00
2896;KEPSUT;CAMİİATİK;;YUZ_ON_IKI_CAGRI;KISMEN;Ev Yangını;Tespit Edilemedi;Kepsut Grup Amirliği;21.12.2019 21:18:00;21.12.2019 21:19:00;21.12.2019 21:22:00;21.12.2019 23:07:00;21.12.2019 23:11:00
2895;KEPSUT;CAMİİATİK;;YUZ_ON_IKI_CAGRI;TAMAMEN;Ev Yangını;Tedbirsizlik;Kepsut Grup Amirliği;06.10.2019 22:18:00;06.10.2019 22:19:00;06.10.2019 22:21:00;06.10.2019 23:20:00;07.10.2019 00:20:00
2894;KEPSUT;CAMİİATİK;;YUZ_ON_IKI_CAGRI;KISMEN;Ev Yangını;Şüpheli;Kepsut Grup Amirliği;04.08.2019 20:53:00;04.08.2019 20:54:00;04.08.2019 20:56:00;04.08.2019 21:31:00;05.08.2019 00:47:00
2893;KEPSUT;CAMİİATİK;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Kasıt;Kepsut Grup Amirliği;27.06.2019 23:55:00;27.06.2019 23:56:00;28.06.2019 00:00:00;28.06.2019 00:20:00;28.06.2019 00:23:00
2892;KEPSUT;CAMİİATİK;;YUZ_ON_IKI_CAGRI;KISMEN;Çöp Yangını;Kasıt;Kepsut Grup Amirliği;25.06.2019 17:59:00;25.06.2019 18:00:00;25.06.2019 18:05:00;;25.06.2019 19:00:00
2891;KEPSUT;CAMİİATİK;;YUZ_ON_IKI_CAGRI;TAMAMEN;Çöp Yangını;Dikkatsizlik;Kepsut Grup Amirliği;10.06.2019 21:14:00;10.06.2019 21:15:00;10.06.2019 21:17:00;10.06.2019 22:55:00;10.06.2019 23:04:00
2890;KEPSUT;CAMİİATİK;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Dikkatsizlik;Kepsut Grup Amirliği;27.03.2019 19:47:00;27.03.2019 19:48:00;27.03.2019 19:50:00;27.03.2019 20:20:00;27.03.2019 20:25:00
2889;KEPSUT;CAMİİATİK;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ev Yangını;Elektrik Kontağı;Kepsut Grup Amirliği;04.02.2019 22:03:00;04.02.2019 22:04:00;04.02.2019 22:07:00;04.02.2019 22:30:00;04.02.2019 22:35:00
2888;KEPSUT;CAMİİATİK;;DIGER;BASLANGIC_HALINDE;Araç Yangını;Tespit Edilemedi;Kepsut Grup Amirliği;27.07.2018 16:18:00;27.07.2018 16:19:00;27.07.2018 16:20:00;27.07.2018 16:53:00;27.07.2018 16:55:00
2887;KEPSUT;CAMİİATİK;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Diğer;Kepsut Grup Amirliği;16.06.2018 10:37:00;16.06.2018 10:37:00;16.06.2018 10:39:00;16.06.2018 10:40:00;16.06.2018 11:00:00
2886;BİGADİÇ;CAMİİ;;YUZ_ON_IKI_CAGRI;KISMEN;İşyeri Yangını;Elektrik Kontağı;Bigadiç Grup Amirliği;17.08.2019 13:20:00;17.08.2019 13:21:00;17.08.2019 13:23:00;17.08.2019 13:33:00;17.08.2019 13:35:00
2885;SINDIRGI;CAMİCEDİT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Kasıt;Sındırgı Grup Amirliği;16.07.2019 00:48:00;16.07.2019 00:49:00;16.07.2019 00:52:00;16.07.2019 01:08:00;16.07.2019 01:15:00
2884;SINDIRGI;CAMİCEDİT;;YUZ_ON_IKI_CAGRI;KISMEN;Ev Yangını;Elektrik Kontağı;Sındırgı Grup Amirliği;02.07.2019 07:35:00;02.07.2019 07:36:00;02.07.2019 07:40:00;02.07.2019 07:56:00;02.07.2019 08:07:00
2883;SINDIRGI;CAMİCEDİT;;YUZ_ON_IKI_CAGRI;KISMEN;Bina Yangını;Elektrik Kontağı;Sındırgı Grup Amirliği;09.06.2019 20:46:00;09.06.2019 20:47:00;09.06.2019 20:50:00;10.06.2019 01:15:00;10.06.2019 01:20:00
2882;SINDIRGI;CAMİCEDİT;;YUZ_ON_IKI_CAGRI;TAMAMEN;Saman Yangını;Tedbirsizlik;Sındırgı Grup Amirliği;09.06.2019 15:28:00;09.06.2019 15:29:00;09.06.2019 15:36:00;09.06.2019 16:15:00;09.06.2019 16:22:00
2881;SINDIRGI;CAMİCEDİT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Araç Yangını;Elektrik Kontağı;Sındırgı Grup Amirliği;01.06.2019 16:27:00;01.06.2019 16:28:00;01.06.2019 16:32:00;01.06.2019 16:58:00;01.06.2019 17:05:00
2880;SINDIRGI;CAMİCEDİT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Dikkatsizlik;Sındırgı Grup Amirliği;23.04.2019 09:07:00;23.04.2019 09:08:00;23.04.2019 09:10:00;23.04.2019 09:20:00;23.04.2019 09:23:00
2879;SINDIRGI;CAMİCEDİT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Baca Yangını;Tedbirsizlik;Sındırgı Grup Amirliği;23.03.2019 14:39:00;23.03.2019 14:40:00;23.03.2019 14:42:00;23.03.2019 15:20:00;23.03.2019 15:23:00
2878;SINDIRGI;CAMİCEDİT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Baca Yangını;Tedbirsizlik;Sındırgı Grup Amirliği;12.02.2019 02:58:00;12.02.2019 02:59:00;12.02.2019 03:01:00;12.02.2019 03:30:00;12.02.2019 03:35:00
2877;SINDIRGI;CAMİCEDİT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Baca Yangını;Tedbirsizlik;Sındırgı Grup Amirliği;20.01.2019 17:34:00;20.01.2019 17:35:00;20.01.2019 17:40:00;20.01.2019 18:02:00;20.01.2019 18:10:00
2876;SINDIRGI;CAMİCEDİT;;YUZ_ON_IKI_CAGRI;KISMEN;Araç Yangını;Elektrik Kontağı;Sındırgı Grup Amirliği;15.01.2019 14:41:00;15.01.2019 14:42:00;15.01.2019 14:44:00;15.01.2019 15:05:00;15.01.2019 15:10:00
2875;SINDIRGI;CAMİCEDİT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Dikkatsizlik;Sındırgı Grup Amirliği;04.11.2018 17:28:00;04.11.2018 17:29:00;04.11.2018 17:31:00;04.11.2018 18:01:00;04.11.2018 18:03:00
2874;SINDIRGI;CAMİCEDİT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Dikkatsizlik;Sındırgı Grup Amirliği;01.11.2018 22:49:00;01.11.2018 22:50:00;01.11.2018 22:54:00;01.11.2018 23:10:00;01.11.2018 23:15:00
2873;SINDIRGI;CAMİCEDİT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Dikkatsizlik;Sındırgı Grup Amirliği;15.07.2018 11:37:00;15.07.2018 11:38:00;15.07.2018 11:42:00;15.07.2018 12:25:00;15.07.2018 12:30:00
2872;SINDIRGI;CAMİCEDİT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Sigara;Sındırgı Grup Amirliği;14.05.2018 01:36:00;14.05.2018 01:37:00;14.05.2018 01:41:00;14.05.2018 02:01:00;14.05.2018 02:08:00
2871;SINDIRGI;CAMİCEDİT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Dikkatsizlik;Sındırgı Grup Amirliği;14.05.2018 00:42:00;14.05.2018 00:43:00;14.05.2018 00:47:00;14.05.2018 01:02:00;14.05.2018 01:10:00
2870;SINDIRGI;CAMİCEDİT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ev Yangını;Şüpheli;Sındırgı Grup Amirliği;26.04.2018 19:24:00;26.04.2018 19:25:00;26.04.2018 19:30:00;26.04.2018 20:08:00;26.04.2018 20:15:00
2869;SINDIRGI;CAMİCEDİT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Dikkatsizlik;Sındırgı Grup Amirliği;05.03.2018 18:16:00;05.03.2018 18:17:00;05.03.2018 18:20:00;05.03.2018 18:30:00;05.03.2018 18:40:00
2868;SINDIRGI;CAMİCEDİT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Baca Yangını;Tedbirsizlik;Sındırgı Grup Amirliği;21.02.2018 07:35:00;21.02.2018 07:36:00;21.02.2018 07:39:00;21.02.2018 07:59:00;21.02.2018 08:12:00
2867;SINDIRGI;CAMİCEDİT;;DIGER;BASLANGIC_HALINDE;Baca Yangını;Tedbirsizlik;Sındırgı Grup Amirliği;21.01.2018 16:02:00;21.01.2018 16:03:00;21.01.2018 16:08:00;21.01.2018 16:35:00;21.01.2018 16:40:00
2866;İVRİNDİ;BÜYÜKYENİCE;;DIGER;KISMEN;Çöp Yangını;Sigara;İvrindi Grup Amirliği;14.09.2019 10:54:00;14.09.2019 10:55:00;14.09.2019 11:10:00;14.09.2019 11:27:00;14.09.2019 11:40:00
2865;İVRİNDİ;BÜYÜKYENİCE;;YUZ_ON_IKI_CAGRI;KISMEN;Çöp Yangını;Tespit Edilemedi;İvrindi Grup Amirliği;30.08.2019 12:23:00;30.08.2019 12:25:00;30.08.2019 12:33:00;30.08.2019 15:17:00;30.08.2019 15:27:00
2864;İVRİNDİ;BÜYÜKYENİCE;;KONTROL;BASLANGIC_HALINDE;Çöp Yangını;Sigara;İvrindi Grup Amirliği;14.08.2019 12:59:00;14.08.2019 13:00:00;14.08.2019 13:08:00;14.08.2019 13:22:00;14.08.2019 13:30:00
2863;İVRİNDİ;BÜYÜKYENİCE;;YUZ_ON_IKI_CAGRI;KISMEN;Elektrik Yangını;Elektrik Kontağı;İvrindi Grup Amirliği;14.07.2019 14:16:00;14.07.2019 14:17:00;14.07.2019 14:27:00;14.07.2019 15:25:00;14.07.2019 15:35:00
2862;İVRİNDİ;BÜYÜKYENİCE;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Orman Yangını;Sigara;İvrindi Grup Amirliği;30.06.2019 22:54:00;30.06.2019 22:55:00;30.06.2019 23:15:00;01.07.2019 00:00:00;01.07.2019 00:26:00
2861;İVRİNDİ;BÜYÜKYENİCE;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Orman Yangını;Sigara;İvrindi Grup Amirliği;15.06.2019 13:51:00;15.06.2019 13:52:00;15.06.2019 14:15:00;15.06.2019 14:40:00;15.06.2019 15:02:00
2860;İVRİNDİ;BÜYÜKYENİCE;;YUZ_ON_IKI_CAGRI;KISMEN;Çatı Yangını;İhmal;İvrindi Grup Amirliği;26.04.2019 05:31:00;26.04.2019 05:32:00;26.04.2019 05:45:00;26.04.2019 06:17:00;26.04.2019 06:30:00
2859;İVRİNDİ;BÜYÜKYENİCE;;YUZ_ON_IKI_CAGRI;KISMEN;Anız Yangını;Dikkatsizlik;İvrindi Grup Amirliği;09.07.2018 18:15:00;09.07.2018 18:16:00;09.07.2018 18:21:00;09.07.2018 18:53:00;09.07.2018 19:00:00
